day,Actual.Stop.Station,Segment.Direction,Service.Line,Leading.Set.Type,Node.Seq.Order,Actual.Station.Dprt.Time.Band,Occupancy Status,is_weekend,is_peak
14,54,0,6,5,7,52,0,1,0
16,90,0,2,5,3,63,1,0,0
13,5,1,19,4,12,81,0,0,0
10,218,0,13,8,2,73,1,0,1
13,19,1,2,0,15,87,0,0,0
11,123,0,11,6,2,89,0,0,0
12,235,1,7,4,22,46,0,0,0
16,281,1,19,0,15,28,0,0,1
13,136,1,2,0,12,69,0,0,1
15,74,1,1,0,17,37,0,1,1
13,6,0,24,0,3,40,0,0,0
12,209,0,13,8,13,58,0,0,0
11,8,0,24,5,7,40,0,0,0
14,4,0,13,8,6,75,0,1,1
10,52,1,2,5,4,93,0,0,0
12,102,0,26,0,6,94,0,0,0
13,117,0,15,0,13,35,0,0,1
14,110,0,26,9,12,6,0,1,0
16,103,0,1,0,2,40,0,0,0
10,279,1,2,4,2,30,0,0,1
12,225,1,13,8,3,21,0,0,0
11,99,1,21,0,11,29,0,0,1
13,118,1,17,9,15,66,0,0,1
10,32,0,10,8,6,73,0,0,1
10,261,0,10,8,2,56,0,0,0
14,74,0,1,0,4,28,0,1,1
15,236,0,13,2,18,62,0,1,0
13,151,1,13,8,4,75,0,0,1
15,218,0,2,5,2,72,0,1,1
12,291,0,1,5,6,53,0,0,0
15,130,0,1,0,10,32,0,1,1
12,90,1,2,5,15,73,0,0,1
16,300,1,17,2,13,45,0,0,0
14,41,0,15,0,11,71,0,1,1
11,240,0,19,0,8,68,0,0,1
16,224,1,1,5,3,85,0,0,0
14,16,1,19,0,5,75,0,1,1
15,67,0,13,2,19,84,0,1,0
12,225,1,13,8,12,85,0,0,0
15,32,1,10,8,1,65,0,1,1
10,194,0,19,0,5,88,0,0,0
12,49,0,13,8,19,30,0,0,1
11,44,0,1,0,18,88,0,0,0
10,112,1,13,2,13,52,0,0,0
13,262,1,14,2,6,75,0,0,1
13,54,0,6,0,7,57,0,0,0
13,84,0,18,0,11,78,0,0,0
12,291,1,13,8,8,73,0,0,1
10,245,0,24,4,5,22,0,0,0
12,92,1,13,2,8,77,0,0,0
11,84,1,18,0,2,77,0,0,0
16,144,0,26,0,5,78,0,0,0
10,304,0,24,0,11,69,0,0,1
11,246,1,15,0,6,80,0,0,0
11,144,1,26,8,12,51,0,0,0
10,192,1,19,0,10,43,0,0,0
12,13,0,1,0,8,57,0,0,0
12,149,0,24,0,13,19,0,0,0
13,281,0,21,0,6,80,0,0,0
13,56,0,19,0,15,83,0,0,0
16,98,1,1,8,6,28,0,0,1
12,252,0,17,2,12,44,0,0,0
15,119,0,2,5,8,30,0,1,1
12,218,0,15,1,2,34,0,0,1
16,185,1,6,0,6,26,0,0,0
12,12,0,2,0,1,4,0,0,0
16,153,0,1,0,19,66,0,0,1
14,71,1,15,0,4,53,0,1,0
15,87,0,26,9,2,59,0,1,0
15,292,1,23,2,6,41,0,1,0
13,32,1,10,8,1,72,0,0,1
14,33,1,17,9,8,39,0,1,1
15,243,1,15,0,9,88,0,1,0
11,181,1,26,2,6,48,0,0,0
15,106,1,13,8,5,34,0,1,1
16,6,1,15,4,5,33,0,0,1
10,32,0,10,2,6,30,0,0,1
13,146,1,21,0,9,37,1,0,1
13,196,0,13,2,14,85,0,0,0
11,203,0,7,4,10,37,0,0,1
14,118,1,17,2,16,15,0,1,0
11,223,0,26,0,13,39,0,0,1
13,28,1,7,4,23,36,0,0,1
12,261,0,10,8,2,84,0,0,0
16,281,1,19,0,15,43,0,0,0
11,83,1,26,0,2,79,0,0,0
16,185,0,6,0,2,52,0,0,0
11,46,0,24,4,14,24,0,0,0
12,53,1,24,5,4,77,0,0,0
12,219,0,2,0,3,57,0,0,0
13,54,1,10,8,6,25,0,0,0
11,164,0,1,0,3,60,0,0,0
15,190,0,17,9,3,29,0,1,1
12,248,1,2,0,13,37,0,0,1
13,245,1,18,0,9,25,0,0,0
14,197,0,13,8,15,24,0,1,0
10,301,1,6,0,3,26,0,0,0
14,218,1,13,8,19,74,0,1,1
16,164,0,1,0,3,37,0,0,1
13,293,1,21,0,18,26,0,0,0
15,272,0,21,0,19,71,0,1,1
16,99,0,21,0,11,63,0,0,0
13,243,1,15,0,9,62,0,0,0
16,94,1,26,9,15,43,0,0,0
16,301,0,19,0,3,25,0,0,0
12,155,1,1,0,6,49,0,0,0
10,141,1,7,7,2,48,0,0,0
12,25,1,1,0,7,90,0,0,0
14,132,1,13,8,6,44,0,1,0
16,281,1,21,0,12,77,0,0,0
16,141,0,7,4,25,50,0,0,0
16,301,1,19,0,18,22,0,0,0
11,174,1,9,4,3,30,0,0,1
12,216,0,21,0,15,46,0,0,0
16,58,0,6,4,4,41,0,0,0
12,245,1,26,8,13,73,0,0,1
12,295,1,17,2,6,26,0,0,0
11,41,0,15,5,11,72,0,0,1
14,102,0,26,0,7,95,0,1,0
15,118,1,21,0,1,87,0,1,0
16,218,0,24,0,2,19,0,0,0
13,215,0,2,5,14,42,0,0,0
13,228,1,21,0,10,69,0,0,1
14,189,0,15,5,4,56,0,1,0
9,151,1,13,8,4,7,0,0,0
10,117,0,15,5,13,88,0,0,0
15,42,0,24,5,14,56,0,1,0
15,189,0,15,0,4,31,0,1,1
12,84,1,17,2,35,20,0,0,0
13,56,0,19,0,15,30,0,0,1
13,247,1,13,8,5,24,0,0,0
11,235,1,26,0,9,55,0,0,0
13,279,0,2,5,24,71,0,0,1
14,58,0,6,5,4,55,0,1,0
14,151,1,13,8,4,55,0,1,0
11,118,1,17,2,6,33,0,0,1
16,224,0,1,0,7,81,0,0,0
16,99,1,21,0,11,34,1,0,1
16,258,1,19,8,3,47,0,0,0
13,57,1,2,5,7,50,0,0,0
16,74,0,1,0,4,85,0,0,0
13,245,1,18,0,9,49,0,0,0
13,293,1,21,0,18,90,0,0,0
11,102,1,24,0,13,38,0,0,1
10,301,0,6,1,5,74,0,0,1
10,241,1,26,2,5,65,0,0,1
15,218,0,13,8,2,31,0,1,1
14,117,0,15,0,13,25,0,1,0
10,161,0,10,8,3,70,0,0,1
10,45,0,2,5,10,86,0,0,0
11,272,0,21,8,19,36,0,0,1
14,54,0,6,0,1,90,0,1,0
14,55,1,19,0,11,62,0,1,0
14,251,1,11,3,9,88,0,1,0
11,117,0,15,0,13,74,0,0,1
11,191,1,19,8,2,47,0,0,0
13,206,1,19,0,4,37,0,0,1
13,32,0,10,8,6,65,0,0,1
13,293,1,21,0,8,34,1,0,1
11,74,1,1,5,12,34,1,0,1
14,285,0,18,0,9,37,0,1,1
14,174,0,24,0,21,62,0,1,0
13,32,0,10,8,6,51,0,0,0
12,191,1,19,0,2,39,0,0,1
15,258,1,19,0,3,20,0,1,0
16,60,1,3,4,7,26,0,0,0
13,192,0,19,0,11,83,0,0,0
11,60,1,26,0,10,67,0,0,1
12,203,1,26,8,11,33,0,0,1
13,281,1,19,0,15,85,0,0,0
11,90,1,2,5,15,68,0,0,1
16,21,0,11,3,8,72,0,0,1
16,133,0,13,8,6,86,0,0,0
13,271,1,21,8,3,71,0,0,1
11,156,1,19,0,3,70,0,0,1
13,128,1,21,0,8,86,0,0,0
15,73,0,18,0,10,49,0,1,0
13,261,1,10,8,5,57,0,0,0
16,164,0,1,0,3,80,0,0,0
16,281,1,21,0,19,42,0,0,0
11,247,1,13,8,7,45,0,0,0
11,243,0,15,0,5,65,0,0,1
11,248,1,2,1,13,34,1,0,1
12,155,0,24,0,13,74,0,0,1
16,165,1,18,0,5,45,0,0,0
16,110,1,26,9,6,64,0,0,1
15,194,1,21,0,20,44,0,1,0
11,164,0,1,0,3,72,1,0,1
12,207,1,26,0,1,33,0,0,1
11,58,1,6,0,4,52,0,0,0
12,54,1,13,8,11,35,1,0,1
11,6,0,15,0,9,68,0,0,1
11,161,1,10,8,4,26,0,0,0
13,144,0,26,0,4,48,0,0,0
13,3,0,13,8,11,77,0,0,0
13,59,1,26,0,3,87,0,0,0
14,141,0,24,0,22,54,0,1,0
12,47,1,2,5,9,71,0,0,1
11,191,1,19,0,2,21,0,0,0
16,155,0,1,4,14,38,0,0,1
13,261,0,10,8,2,54,0,0,0
12,159,0,7,4,3,49,0,0,0
10,254,0,3,1,6,77,0,0,0
14,294,1,13,2,17,95,0,1,0
11,32,1,10,8,1,60,0,0,0
12,54,1,10,8,6,35,0,0,1
15,248,0,13,8,3,83,0,1,0
12,128,1,21,0,12,39,0,0,1
11,55,0,21,4,10,37,0,0,1
10,189,1,24,5,10,30,0,0,1
11,13,1,1,5,8,86,0,0,0
16,216,1,21,0,10,85,0,0,0
11,247,1,13,8,5,73,0,0,1
11,84,0,18,0,11,64,0,0,1
13,201,1,1,0,12,3,0,0,0
13,245,0,17,2,3,64,0,0,1
16,86,0,24,5,4,26,0,0,0
13,82,1,11,3,4,67,0,0,1
13,291,1,1,1,10,54,0,0,0
16,165,1,18,0,5,66,0,0,1
16,87,0,26,0,17,91,0,0,0
15,207,1,26,0,1,25,0,1,0
12,66,1,13,2,9,62,0,0,0
10,109,1,17,2,27,49,0,0,0
11,175,1,13,8,4,2,0,0,0
13,272,1,21,0,6,47,0,0,0
15,246,1,15,0,6,52,0,1,0
16,66,1,13,2,9,21,0,0,0
13,54,1,6,0,7,42,0,0,0
15,287,0,2,0,13,32,0,1,1
15,44,1,1,0,2,89,0,1,0
13,202,0,1,0,10,31,0,0,1
10,265,1,1,5,9,27,0,0,0
11,301,1,21,0,18,60,0,0,0
9,158,1,11,6,2,2,0,0,0
11,265,1,1,0,9,64,0,0,1
13,205,0,26,0,11,92,0,0,0
14,135,0,17,9,21,75,0,1,1
15,245,0,24,0,4,48,0,1,0
12,75,0,26,0,17,80,0,0,0
11,32,1,10,2,1,30,0,0,1
16,257,0,13,2,8,72,0,0,1
16,301,1,21,8,18,94,0,0,0
13,270,0,26,0,13,65,0,0,1
14,301,1,6,0,3,73,0,1,1
14,111,0,13,8,19,70,0,1,1
11,218,0,18,4,2,43,0,0,0
11,27,1,26,9,2,44,0,0,0
13,117,0,15,0,13,84,0,0,0
13,144,1,22,7,1,39,0,0,1
11,42,1,2,5,3,79,0,0,0
16,245,0,26,0,4,74,1,0,1
14,279,0,24,0,15,43,0,1,0
12,54,0,6,5,1,87,0,0,0
12,221,1,18,0,6,54,0,0,0
11,83,0,26,0,10,27,0,0,0
11,119,1,2,5,18,78,0,0,0
11,185,1,6,0,6,69,1,0,1
13,85,0,10,8,5,59,0,0,0
13,86,1,24,0,2,45,0,0,0
15,92,1,14,2,7,57,0,1,0
11,144,1,24,0,18,22,0,0,0
11,185,1,6,5,6,56,0,0,0
13,13,1,1,0,8,29,0,0,1
10,271,0,21,0,18,38,0,0,1
13,29,0,26,9,7,72,0,0,1
15,161,0,10,2,3,61,0,1,0
13,253,1,20,3,8,30,0,0,1
13,71,1,15,0,4,50,0,0,0
13,54,0,21,0,1,38,1,0,1
16,137,0,26,9,7,59,0,0,0
11,303,0,2,5,16,62,0,0,0
16,60,0,26,4,7,35,0,0,1
13,138,0,26,9,17,77,0,0,0
16,261,0,10,8,2,80,0,0,0
16,175,1,13,8,4,80,0,0,0
16,225,1,13,8,5,74,0,0,1
11,297,1,13,8,2,16,0,0,0
16,286,1,26,4,10,80,0,0,0
14,180,1,17,9,31,85,0,1,0
10,180,0,21,0,22,80,0,0,0
13,228,0,21,0,11,8,0,0,0
10,61,1,13,2,19,42,0,0,0
15,140,1,24,0,1,23,0,1,0
12,47,1,2,4,9,37,0,0,1
16,218,0,13,8,2,42,0,0,0
16,141,0,1,0,17,50,0,0,0
10,226,0,26,8,6,67,1,0,1
13,143,0,15,0,7,25,0,0,0
12,175,1,13,8,4,71,0,0,1
10,118,1,21,0,5,77,0,0,0
13,81,0,1,0,17,91,0,0,0
12,221,0,18,0,7,76,0,0,0
10,171,1,21,8,2,21,0,0,0
15,124,1,13,8,8,50,0,1,0
16,26,1,2,0,9,48,0,0,0
16,45,1,2,5,8,71,0,0,1
12,165,1,18,0,5,63,0,0,0
15,218,0,15,0,2,66,0,1,1
10,293,0,21,0,7,65,0,0,1
12,141,0,1,0,17,86,0,0,0
11,125,1,26,9,7,32,0,0,1
14,45,1,2,0,16,83,0,1,0
14,144,1,24,0,18,37,0,1,1
11,301,0,6,0,5,84,0,0,0
16,264,1,21,8,5,73,0,0,1
10,54,0,6,5,1,35,1,0,1
13,210,0,15,0,6,57,0,0,0
14,118,0,21,0,20,65,0,1,1
11,235,0,26,0,15,25,0,0,0
11,203,0,7,4,10,41,0,0,0
11,221,0,18,0,7,46,0,0,0
11,113,1,11,3,10,68,0,0,1
14,54,0,6,0,1,79,0,1,0
15,248,1,13,8,18,53,0,1,0
10,74,1,1,0,12,55,0,0,0
14,248,0,2,0,5,78,0,1,0
10,155,0,24,0,13,75,0,0,1
13,220,1,1,1,1,37,0,0,1
10,245,0,15,5,12,29,0,0,1
12,78,1,2,0,11,70,0,0,1
11,6,0,24,0,3,37,0,0,1
13,238,1,26,9,10,66,0,0,1
11,149,1,24,0,5,77,0,0,0
14,55,1,19,0,11,85,0,1,0
13,207,0,26,0,23,38,0,0,1
11,291,1,13,8,18,57,0,0,0
12,139,1,2,5,6,44,0,0,0
11,245,0,26,0,4,66,1,0,1
14,51,0,13,8,10,48,0,1,0
13,135,1,17,2,4,90,0,0,0
13,261,1,6,0,2,29,0,0,1
13,102,0,26,0,8,82,0,0,0
16,54,1,6,0,1,63,0,0,0
15,84,1,17,9,14,43,1,1,0
12,124,1,13,8,6,2,0,0,0
15,301,1,6,0,3,56,0,1,0
10,194,0,21,0,5,26,0,0,0
13,205,1,26,8,8,30,0,0,1
11,5,0,21,0,9,25,0,0,0
13,194,1,21,0,16,46,0,0,0
16,149,1,24,0,5,68,0,0,1
16,281,0,19,0,6,92,0,0,0
10,139,1,15,4,6,62,0,0,0
10,31,0,25,2,9,25,0,0,0
12,28,0,26,0,8,79,0,0,0
10,280,0,13,8,1,37,0,0,1
11,235,1,26,0,10,75,0,0,1
10,171,0,21,8,4,68,1,0,1
13,146,0,21,8,12,89,0,0,0
10,280,1,13,8,1,62,0,0,0
10,57,1,2,4,7,38,0,0,1
16,56,1,19,0,6,49,0,0,0
13,41,0,18,0,3,59,0,0,0
16,291,1,13,8,11,61,0,0,0
11,270,0,26,0,14,87,0,0,0
14,245,1,26,0,5,64,0,1,1
10,133,0,13,2,9,41,0,0,0
16,6,0,24,0,3,32,0,0,1
11,58,0,6,4,4,44,0,0,0
12,121,1,7,7,4,31,0,0,1
16,242,0,2,5,4,66,1,0,1
13,140,1,24,4,1,57,0,0,0
10,245,1,15,0,2,42,0,0,0
12,261,0,6,0,6,81,0,0,0
10,210,0,15,8,6,56,0,0,0
12,98,1,7,4,6,29,0,0,1
13,194,0,19,0,5,81,0,0,0
11,102,1,26,0,15,79,0,0,0
11,271,1,21,4,3,20,0,0,0
11,261,1,6,0,2,36,1,0,1
16,115,1,20,6,4,50,0,0,0
16,252,0,17,2,13,77,0,0,0
13,261,1,6,0,2,38,0,0,1
13,301,0,6,0,5,91,0,0,0
15,156,0,19,0,3,49,0,1,0
12,54,1,6,0,1,40,0,0,0
10,140,1,24,0,1,34,0,0,1
16,196,0,13,2,14,85,0,0,0
12,215,1,2,4,4,19,0,0,0
11,246,1,15,5,6,31,0,0,1
14,70,0,13,8,19,71,0,1,1
13,63,0,13,8,8,51,0,0,0
10,265,1,1,0,9,33,1,0,1
14,224,0,1,0,8,23,0,1,0
16,29,0,26,9,9,31,0,0,1
15,90,0,2,5,3,72,0,1,1
11,247,0,13,2,5,70,1,0,1
13,102,0,26,0,8,29,0,0,1
10,253,1,11,6,1,70,0,0,1
11,70,0,13,8,21,64,0,0,1
11,255,0,13,8,4,93,0,0,0
13,215,1,2,0,4,67,0,0,1
10,271,1,21,0,3,62,0,0,0
12,54,1,6,0,7,27,0,0,0
11,161,1,10,8,4,21,0,0,0
14,160,0,2,0,6,72,0,1,1
10,38,1,14,2,2,36,0,0,1
11,260,0,26,8,14,81,0,0,0
10,128,0,21,4,13,34,0,0,1
13,245,1,18,0,9,24,0,0,0
11,281,0,21,0,6,33,0,0,1
14,71,1,15,0,4,45,0,1,0
10,12,1,2,5,11,91,0,0,0
13,235,0,26,0,7,41,0,0,0
16,133,0,13,8,6,82,0,0,0
12,164,1,1,0,22,23,0,0,0
11,117,0,15,0,13,95,0,0,0
12,118,0,21,8,20,39,0,0,1
15,239,1,6,0,5,87,0,1,0
11,53,1,24,0,4,55,0,0,0
16,293,0,21,0,7,85,0,0,0
12,103,1,1,4,14,73,0,0,1
15,291,1,13,8,14,82,0,1,0
12,291,0,13,8,5,69,1,0,1
14,130,1,1,5,14,64,0,1,1
10,203,0,26,0,5,64,1,0,1
12,296,0,26,9,15,56,0,0,0
12,291,0,1,0,6,58,0,0,0
12,198,0,22,7,1,35,0,0,1
12,90,0,2,5,3,88,1,0,0
14,110,1,26,9,12,31,0,1,1
11,18,1,13,8,11,45,0,0,0
12,42,0,7,1,14,30,0,0,1
11,261,0,21,0,2,65,0,0,1
10,161,1,10,8,4,79,0,0,0
16,243,1,15,1,3,38,0,0,1
11,255,1,13,8,16,20,0,0,0
11,129,1,10,8,3,62,0,0,0
12,237,0,11,3,13,70,0,0,1
16,264,1,21,0,3,31,0,0,1
14,209,0,13,8,8,51,0,1,0
16,218,1,2,4,16,21,0,0,0
13,5,1,21,0,16,52,0,0,0
13,217,1,26,8,2,29,0,0,1
14,261,0,6,0,6,27,0,1,0
13,45,1,2,5,16,61,0,0,0
16,261,0,10,8,2,64,0,0,1
10,141,1,1,0,3,68,0,0,1
14,239,1,6,5,5,40,0,1,0
14,170,1,20,3,11,64,0,1,1
10,112,0,13,2,6,1,0,0,0
16,75,1,26,0,8,58,0,0,0
10,261,0,10,8,2,76,0,0,0
16,108,0,26,0,9,75,0,0,1
13,41,0,26,0,3,6,0,0,0
16,258,0,19,0,18,34,0,0,1
10,98,1,9,5,6,29,0,0,1
13,255,1,13,8,16,42,0,0,0
12,54,0,26,0,1,53,0,0,0
14,178,0,13,8,14,34,0,1,1
13,185,0,6,0,2,49,0,0,0
13,161,0,10,8,3,73,0,0,1
13,3,1,13,8,4,58,0,0,0
11,234,0,2,0,18,58,0,0,0
15,54,0,26,0,1,29,0,1,1
10,207,0,26,9,5,36,0,0,1
14,185,0,6,0,2,81,0,1,0
12,298,1,14,8,3,28,0,0,1
11,174,0,7,1,24,62,0,0,0
14,194,0,19,0,5,67,0,1,1
10,218,1,13,8,20,79,0,0,0
16,194,1,19,0,16,30,0,0,1
10,11,1,13,8,13,94,0,0,0
13,261,1,6,5,2,77,0,0,0
12,33,0,17,2,14,70,0,0,1
16,3,0,13,8,11,50,0,0,0
11,118,1,21,4,1,63,0,0,0
12,65,1,18,0,7,45,0,0,0
12,52,1,2,0,4,81,0,0,0
11,98,0,24,0,3,18,0,0,0
13,284,0,26,0,14,38,0,0,1
16,70,0,13,8,13,67,0,0,1
10,299,0,17,9,7,89,0,0,0
10,91,1,24,0,9,44,0,0,0
11,192,1,19,0,10,20,0,0,0
10,303,1,2,5,2,93,0,0,0
16,205,0,7,7,7,40,0,0,0
10,169,0,24,5,9,73,0,0,1
11,187,1,17,2,4,27,0,0,0
11,25,1,1,0,7,79,0,0,0
12,218,1,15,0,1,67,0,0,1
13,205,0,26,0,13,45,0,0,0
12,207,1,26,9,14,29,0,0,1
14,119,0,2,0,8,60,0,1,0
12,218,1,13,2,18,69,0,0,1
11,181,0,26,0,19,24,0,0,0
13,16,0,19,0,16,81,0,0,0
11,55,1,19,4,11,87,0,0,0
12,122,1,1,4,11,41,0,0,0
10,291,1,1,0,10,62,0,0,0
10,28,0,26,0,8,36,0,0,1
15,42,1,2,0,3,76,0,1,0
11,304,1,24,0,10,42,0,0,0
12,209,0,13,8,13,94,0,0,0
14,160,1,2,0,12,74,0,1,1
15,144,0,26,0,5,61,0,1,0
13,161,1,10,8,4,70,0,0,1
15,120,1,13,8,9,67,0,1,1
11,258,0,19,0,18,43,0,0,0
16,21,0,20,6,5,43,0,0,0
11,277,0,21,0,14,71,0,0,1
11,159,0,7,1,3,43,0,0,0
10,54,1,10,8,6,71,1,0,1
16,145,0,26,9,14,87,0,0,0
15,73,0,18,0,10,91,0,1,0
16,54,0,26,0,1,75,2,0,1
16,265,0,1,5,7,89,0,0,0
15,32,0,10,2,6,46,0,1,0
11,140,1,24,0,1,81,0,0,0
16,70,0,13,8,21,86,0,0,0
14,169,1,24,0,12,45,0,1,0
11,66,0,25,2,2,19,0,0,0
15,166,1,26,9,3,39,0,1,1
11,71,0,15,0,10,73,0,0,1
15,52,0,2,0,22,64,0,1,1
10,170,0,11,6,10,24,0,0,0
11,279,1,2,0,2,77,0,0,0
13,103,0,1,0,2,55,0,0,0
14,236,0,13,2,25,50,0,1,0
10,291,0,13,8,3,36,0,0,1
16,73,0,18,0,10,55,0,0,0
10,248,1,2,5,21,82,0,0,0
12,202,0,9,0,13,19,0,0,0
11,174,0,7,1,24,47,0,0,0
10,144,0,22,7,2,65,0,0,1
15,74,1,1,0,17,34,0,1,1
12,219,1,2,5,1,41,0,0,0
16,301,1,6,0,3,72,0,0,1
12,113,1,11,6,10,0,0,0,0
10,81,0,9,0,6,73,1,0,1
16,207,0,26,9,5,71,0,0,1
11,228,1,21,0,10,69,0,0,1
14,110,1,26,9,9,65,0,1,1
14,287,0,2,0,13,70,0,1,1
13,220,0,1,4,15,39,0,0,1
12,73,1,18,0,3,29,0,0,1
13,122,1,1,4,8,60,0,0,0
11,74,1,1,0,12,37,0,0,1
14,174,1,1,5,4,24,0,1,0
14,268,1,11,3,5,1,0,1,0
13,47,0,2,0,9,93,0,0,0
15,48,1,17,9,5,48,0,1,0
15,84,0,18,0,11,49,0,1,0
11,95,0,24,0,5,48,0,0,0
15,185,1,6,0,6,29,0,1,1
15,264,0,21,0,16,78,0,1,0
16,83,1,26,0,2,29,0,0,1
10,263,0,17,9,9,67,0,0,1
14,188,1,1,0,5,94,0,1,0
14,191,0,19,0,10,49,0,1,0
13,218,1,13,8,6,22,0,0,0
16,58,0,6,0,4,68,0,0,1
15,102,0,24,5,8,65,0,1,1
13,218,0,24,5,2,23,0,0,0
16,185,0,6,4,2,45,0,0,0
11,119,1,2,5,18,26,0,0,0
16,72,0,25,2,4,15,0,0,0
10,206,0,19,0,17,54,0,0,0
11,220,0,1,4,15,39,0,0,1
16,218,0,18,0,2,80,0,0,0
14,301,1,6,0,3,81,0,1,0
12,70,1,13,8,1,90,0,0,0
11,202,1,1,0,10,22,0,0,0
12,195,0,13,2,14,69,0,0,1
10,48,0,17,9,10,78,0,0,0
14,185,0,6,0,2,57,0,1,0
10,187,0,17,9,10,62,0,0,0
10,49,0,13,8,13,75,0,0,1
11,85,0,10,8,5,32,0,0,1
11,74,0,1,0,4,39,0,0,1
14,65,0,18,0,6,47,0,1,0
10,286,1,26,0,16,92,0,0,0
16,28,1,26,8,8,93,0,0,0
11,75,0,26,0,9,59,0,0,0
13,106,1,13,8,5,84,0,0,0
14,218,0,2,0,2,83,0,1,0
12,241,1,26,2,5,39,0,0,1
16,297,0,13,8,13,76,0,0,0
11,50,1,3,4,1,25,0,0,0
12,72,1,13,2,7,89,0,0,0
14,218,0,18,0,2,29,0,1,1
15,111,0,13,8,21,37,0,1,1
13,87,1,26,8,1,25,0,0,0
12,98,0,1,0,19,4,0,0,0
11,161,1,10,8,4,64,0,0,1
12,181,0,26,8,19,42,0,0,0
13,239,0,6,0,3,87,0,0,0
13,122,1,1,0,21,91,0,0,0
13,85,0,10,8,5,78,0,0,0
16,268,1,11,3,5,43,0,0,0
10,223,0,26,0,12,61,0,0,0
11,304,0,24,0,12,26,0,0,0
12,102,0,26,8,8,71,1,0,1
11,45,0,2,0,10,93,0,0,0
11,218,1,24,0,19,60,0,0,0
14,54,1,6,0,7,91,0,1,0
13,149,0,7,4,19,56,0,0,0
13,185,1,6,4,6,66,0,0,1
13,28,1,26,9,23,26,0,0,0
15,218,1,26,0,6,37,0,1,1
15,13,1,1,5,8,51,0,1,0
13,47,0,2,5,9,66,0,0,1
15,141,0,24,0,22,46,0,1,0
10,54,0,19,0,1,66,0,0,1
11,5,0,19,0,9,23,0,0,0
13,86,1,24,0,2,40,0,0,0
12,247,0,13,8,10,38,0,0,1
16,239,1,6,0,5,27,0,0,0
16,3,0,13,8,8,25,0,0,0
15,248,1,2,0,21,80,0,1,0
12,227,1,3,7,6,75,0,0,1
10,286,0,26,8,6,36,0,0,1
16,218,0,2,5,2,68,0,0,1
12,26,0,2,5,17,67,0,0,1
11,191,0,19,0,19,42,0,0,0
13,1,0,17,9,28,67,0,0,1
12,272,0,21,0,19,47,0,0,0
16,19,1,2,5,7,60,0,0,0
12,261,0,10,8,2,25,0,0,0
10,41,1,15,0,3,84,0,0,0
12,276,0,17,9,21,62,0,0,0
13,11,1,13,8,6,32,1,0,1
13,144,1,22,7,1,87,0,0,0
10,198,0,22,7,1,53,0,0,0
16,207,1,26,8,1,20,0,0,0
11,149,0,24,0,16,64,0,0,1
12,154,1,15,5,11,52,0,0,0
14,89,1,17,2,17,16,0,1,0
16,203,1,26,0,5,70,0,0,1
13,89,1,19,0,7,59,0,0,0
13,241,0,26,8,8,72,0,0,1
12,217,1,26,0,9,21,0,0,0
10,98,0,24,0,3,90,0,0,0
13,188,1,1,0,4,86,0,0,0
15,71,1,15,0,4,93,0,1,0
13,171,1,19,0,17,33,1,0,1
15,141,1,1,0,3,41,0,1,0
12,212,1,17,2,22,80,0,0,0
15,178,1,13,8,9,89,0,1,0
13,201,0,1,0,14,1,0,0,0
13,261,0,19,0,2,85,0,0,0
13,161,1,10,8,4,56,0,0,0
13,84,1,18,0,2,63,0,0,0
14,196,0,13,2,24,74,0,1,1
16,263,1,17,9,7,76,0,0,0
14,169,1,24,0,12,39,0,1,1
13,264,0,21,8,16,27,0,0,0
13,64,1,13,8,9,65,0,0,1
16,99,0,21,0,11,28,0,0,1
12,301,1,19,0,18,59,0,0,0
10,131,1,26,0,2,82,0,0,0
10,209,0,13,8,5,63,0,0,0
12,195,1,13,2,11,18,0,0,0
10,54,0,6,1,1,35,2,0,1
13,18,1,13,8,11,49,0,0,0
14,185,1,6,0,6,23,0,1,0
12,98,0,1,0,13,37,0,0,1
12,189,1,24,0,22,93,0,0,0
11,49,1,13,8,3,51,0,0,0
12,98,1,1,0,7,68,0,0,1
16,51,0,13,8,10,62,0,0,0
10,8,1,24,0,14,77,0,0,0
13,248,0,13,8,3,8,0,0,0
10,164,0,1,5,3,82,0,0,0
11,218,0,26,8,2,70,2,0,1
12,26,1,28,0,1,24,0,0,0
14,120,1,13,8,9,64,0,1,1
10,202,1,1,0,10,22,0,0,0
11,57,1,2,0,7,18,0,0,0
14,157,1,19,0,8,37,0,1,1
10,271,1,21,0,3,28,0,0,1
15,98,1,24,0,3,94,0,1,0
15,129,0,10,8,4,0,0,1,0
15,304,1,24,0,10,49,0,1,0
10,174,1,9,1,3,32,0,0,1
13,247,1,13,8,7,65,0,0,1
14,74,1,1,0,17,31,0,1,1
15,133,0,13,8,9,68,0,1,1
11,291,1,1,0,10,68,0,0,1
10,154,0,15,5,3,38,0,0,1
16,91,0,24,5,12,79,0,0,0
15,149,1,2,0,1,40,0,1,0
15,102,0,26,0,6,74,0,1,1
10,93,1,17,9,4,19,0,0,0
15,55,0,19,0,1,27,0,1,0
12,54,0,26,0,1,80,0,0,0
16,148,1,26,9,1,20,0,0,0
11,144,0,26,0,4,88,0,0,0
11,111,1,13,8,2,88,0,0,0
13,95,1,24,0,16,75,0,0,1
16,187,0,17,2,15,81,0,0,0
12,85,0,10,2,5,65,0,0,1
10,32,1,10,8,1,24,0,0,0
14,164,0,1,0,3,53,0,1,0
